Id,Name,SalaryFrom,ExpLevel,OfferPortalCompanyId,Category,JobLanguage,Location,IsRemote,Technology,ExternalId,SalaryTo,Company
11600,Cognitum Services SA,9072.0000,Junior,2,embedded,,Remote,true,C,1713964685536,11928.0000,Cognitum Services SA
11617,SynergyAI,14000.0000,Mid,2,fullstack,,Remote,true,React,1712146509736,19000.0000,SynergyAI
11634,E80 Group Sp. z o.o.,4500.0000,Trainee,2,backend,,Kraków,false,SQL,1713954305433,5000.0000,E80 Group Sp. z o.o.
11635,2021.AI,21489.0000,Expert,2,support,,Remote,true,null,1712135508555,28795.0000,2021.AI
11652,Devire Sp. z o.o.,7000.0000,Junior,2,architecture,,Poznan,false,Azure,1711032091552,10000.0000,Devire Sp. z o.o.
11653,Appstronauts,8400.0000,Junior,2,devops,,Remote,true,null,1711017652610,11760.0000,Appstronauts
11670,PracBaza,5000.0000,Junior,2,erp,pl,Wroclaw,false,null,1713863980658,8000.0000,PracBaza
11673,PracBaza,5000.0000,Junior,2,erp,,Wroclaw,false,null,1713863898698,8000.0000,PracBaza
11676,NRF Poland Sp.z.o.o.,7000.0000,Junior,2,support,en,Other,false,null,1711013164479,9000.0000,NRF Poland Sp.z.o.o.
11677,Nesinext,5000.0000,Junior,2,testing,,Wroclaw,false,Android,1711013149726,6000.0000,Nesinext
11678,Jamf,7000.0000,Junior,2,support,,Remote,true,null,1711013135045,8000.0000,Jamf
11695,RemoDevs,7000.0000,Junior,2,fullstack,,Remote,true,PHP,1713794159166,12000.0000,RemoDevs
11712,Centralny Ośrodek Informatyki,8000.0000,Junior,2,frontend,,Remote,true,Angular,1713794062820,10000.0000,Centralny Ośrodek Informatyki
11729,BCF Software Sp. z o. o.,0.0000,Trainee,2,fullstack,,Opole,false,.NET,1713783349225,0.0000,BCF Software Sp. z o. o.
11730,BCF Software Sp. z o. o.,0.0000,Trainee,2,devops,en,Opole,false,null,1713783336629,0.0000,BCF Software Sp. z o. o.
11731,BCF Software Sp. z o.o.,0.0000,Trainee,2,embedded,,Opole,false,C++,1713783322923,0.0000,BCF Software Sp. z o.o.
11732,EcoVadis sp. z o.o.,7000.0000,Junior,2,support,,Warszawa,false,null,1710858736247,9500.0000,EcoVadis sp. z o.o.
11733,eVolpe,5000.0000,Junior,2,fullstack,,Poznan,false,C#,1710855991760,8000.0000,eVolpe
11734,Conetso Group,5600.0000,Junior,2,sysAdministrator,,Lublin,false,null,1710843338627,8600.0000,Conetso Group
11735,Agencja Rozwoju Aglomeracji Wrocławskiej SA,5000.0000,Junior,2,projectManager,,Wroclaw,false,null,1710768544206,8000.0000,Agencja Rozwoju Aglomeracji Wrocławskiej SA
11736,Nesinext,6000.0000,Junior,2,testing,,Wroclaw,false,Android,1710768359930,6000.0000,Nesinext
11737,Reply Polska,5000.0000,Junior,2,backend,,Katowice,false,Apex,1710768290221,9000.0000,Reply Polska
11738,ETFbook,7500.0000,Junior,2,businessAnalyst,,Remote,true,null,1713524488618,12000.0000,ETFbook
11755,ETFbook,7500.0000,Junior,2,data,,Remote,true,Python,1713521346292,12000.0000,ETFbook
11772,"SEGRON Automation, s.r.o.",21661.0000,Senior,2,backend,,Abroad,false,Python,1710149165176,28881.0000,"SEGRON Automation, s.r.o."
11773,HARMAN Connected Services,7000.0000,Junior,2,electronics,,Łódź,false,null,1713445557131,8500.0000,HARMAN Connected Services
11774,Talent Select Doradztwo Personalne,5000.0000,Junior,2,backend,,Rzeszów,false,.NET,1713444399419,10000.0000,Talent Select Doradztwo Personalne
11775,Green Minds Sp.z o.o.,9500.0000,Junior,2,support,,Torun,false,null,1713440050733,11500.0000,Green Minds Sp.z o.o.
11776,z3x Tech Marketing Agency,3000.0000,Junior,2,fullstack,,Gdansk,false,Python,1713357605286,6000.0000,z3x Tech Marketing Agency
11777,DataFuze,7560.0000,Junior,2,data,,Warszawa,false,SQL,1713349712622,11088.0000,DataFuze
11778,Inhabit Polska sp. z o.o.,6500.0000,Junior,2,testing,,Remote,true,null,1710497552955,8000.0000,Inhabit Polska sp. z o.o.
11795,HypeDev Group sp. z o.o.,7000.0000,Junior,2,backend,,Katowice,false,PHP,1710496546718,12000.0000,HypeDev Group sp. z o.o.
11796,Shiji Poland,0.0000,Junior,2,support,,Katowice,false,null,1710496520128,0.0000,Shiji Poland
11797,British-American Tobacco Polska S.A.,0.0000,Junior,2,other,,Other,false,null,1713272554145,0.0000,British-American Tobacco Polska S.A.
11798,British-American Tobacco Polska S.A.,0.0000,Junior,2,other,"pl, en",Other,false,null,1713272538413,0.0000,British-American Tobacco Polska S.A.
11799,eVolpe,5000.0000,Junior,2,businessAnalyst,,Poznan,false,null,1710423573253,6000.0000,eVolpe
11800,Capital.com,8000.0000,Junior,2,data,,Warszawa,false,Python,1713270873658,12000.0000,Capital.com
11801,LTIMindtree,8000.0000,Junior,2,support,,Kraków,false,Azure,1710421554403,12000.0000,LTIMindtree
11802,LTIMindtree,8000.0000,Junior,2,support,,Kraków,false,Azure,1710421551565,12000.0000,LTIMindtree
11803,Madkom SA,4500.0000,Junior,2,testing,,Gdynia,false,Selenium,1713268557809,6000.0000,Madkom SA
11804,Urząd Miasta Krakowa,5000.0000,Junior,2,support,,Kraków,false,null,1713258713993,6000.0000,Urząd Miasta Krakowa
11805,Juniorica Polska Sp. z o.o.,6000.0000,Junior,2,fullstack,,Remote,true,null,1713253559747,10000.0000,Juniorica Polska Sp. z o.o.
11822,IDEA HR GROUP,9000.0000,Junior,2,erp,"pl, en",Szczecin,false,null,1713182055303,12000.0000,IDEA HR GROUP
11823,IDEA HR GROUP,6500.0000,Junior,2,support,,Other,false,null,1713182047310,7000.0000,IDEA HR GROUP
11824,Devire Sp. z o.o.,9000.0000,Junior,2,projectManager,,Warszawa,false,null,1713182003079,11000.0000,Devire Sp. z o.o.
11826,Talent Select Doradztwo Personalne,5000.0000,Junior,2,backend,,Rzeszów,false,.NET,1713175150294,10000.0000,Talent Select Doradztwo Personalne
11827,Talent Select Doradztwo Personalne,6000.0000,Junior,2,erp,,Lublin,false,null,1713175143135,10000.0000,Talent Select Doradztwo Personalne
11828,CHEP Polska Sp. z o.o.,0.0000,Junior,2,businessAnalyst,,Warszawa,false,null,1713175124681,0.0000,CHEP Polska Sp. z o.o.
11829,Simlab Sp. z o. o.,4500.0000,Junior,2,support,,Gliwice,false,null,1713172538648,7000.0000,Simlab Sp. z o. o.
11830,IDEMIA Poland R&D,5376.0000,Trainee,2,devops,,Łódź,false,Jenkins,1713169899258,5376.0000,IDEMIA Poland R&D
11831,Thai Pro sp. z o.o.,4500.0000,Junior,2,fullstack,,Warszawa,false,PHP,1713168492239,6000.0000,Thai Pro sp. z o.o.
11832,Link Group,6500.0000,Junior,2,support,,Remote,true,null,1713168457083,7000.0000,Link Group
11849,PracBaza,6200.0000,Junior,2,erp,pl,Other,false,null,1713168426375,8300.0000,PracBaza
11850,PracBaza,9000.0000,Junior,2,erp,,Other,false,null,1713168117965,12000.0000,PracBaza
11851,PracBaza,5000.0000,Junior,2,erp,,Gliwice,false,null,1713167771715,8000.0000,PracBaza
11852,PracBaza,7000.0000,Junior,2,erp,,Łódź,false,null,1713167752193,11000.0000,PracBaza
11853,PracBaza,7000.0000,Junior,2,erp,,Remote,true,null,1713167733027,11000.0000,PracBaza
11870,Green Minds Sp.z o.o.,9500.0000,Junior,2,devops,,Warszawa,false,Jenkins,1713166841146,11500.0000,Green Minds Sp.z o.o.
11871,Appfire,7000.0000,Junior,2,fullstack,,Remote,true,Node.js,1713166713673,12000.0000,Appfire
11889,Exorigo-Upos S. A.,7000.0000,Junior,2,telecommunication,,Remote,true,null,1709547539999,12000.0000,Exorigo-Upos S. A.
11906,Centrum Percall Polska,4500.0000,Junior,2,productManagement,"pl, en",Warszawa,false,null,1712742411067,5200.0000,Centrum Percall Polska
11907,INK Solutions Z.o.o,4500.0000,Junior,2,fullstack,,Warszawa,false,Java,1712656975682,4500.0000,INK Solutions Z.o.o
11908,Akademia Górniczo-Hutnicza,7000.0000,Junior,2,sysAdministrator,,Kraków,false,null,1712654683649,10000.0000,Akademia Górniczo-Hutnicza
11909,Aptvision,6000.0000,Junior,2,support,,Łódź,false,null,1712584544112,7000.0000,Aptvision
11910,Aptvision,6000.0000,Junior,2,data,,Łódź,false,SQL,1712584499780,7000.0000,Aptvision
11911,Apius Technologies S.A.,5880.0000,Trainee,2,security,,Kraków,false,PAM,1712573184726,5880.0000,Apius Technologies S.A.
11912,Apius Technologies S.A.,5880.0000,Trainee,2,security,,Warszawa,false,null,1712573142652,5880.0000,Apius Technologies S.A.
11913,Apius Technologies S.A.,5880.0000,Trainee,2,security,,Warszawa,false,Network,1712573073172,5880.0000,Apius Technologies S.A.
11915,Apius Technologies S.A.,5880.0000,Trainee,2,security,,Warszawa,false,SIEM,1712573013077,5880.0000,Apius Technologies S.A.
11917,Apius Technologies S.A.,5880.0000,Trainee,2,security,,Warszawa,false,OT,1712572770267,5880.0000,Apius Technologies S.A.
11919,Aptvision,6000.0000,Junior,2,support,,Łódź,false,null,1712565665639,7000.0000,Aptvision
11920,Blue Water Shipping,5000.0000,Junior,2,backend,,Gdansk,false,.NET,1712561079626,10000.0000,Blue Water Shipping
11921,Technosource,30443.0000,Mid,2,sales,"de, en",Remote,true,null,1715519552381,35815.0000,Technosource
11923,Duna House Holding Kft,7757.0000,Mid,2,frontend,,Remote,true,HTML,1713948157853,13298.0000,Duna House Holding Kft
11943,Duna House Holding Kft,7757.0000,Mid,2,projectManager,en,Remote,true,null,1713947526087,11082.0000,Duna House Holding Kft
11963,DevConsult Zrt,16623.0000,Senior,2,fullstack,,Remote,true,Java,1715362244395,21055.0000,DevConsult Zrt
11983,Adroit Group,11082.0000,Senior,2,mobile,,Remote,true,Flutter,1713865518959,14960.0000,Adroit Group
12003,Adroit Group,5984.0000,Mid,2,sales,,Remote,true,null,1715418602029,11082.0000,Adroit Group
12004,QBILON,11082.0000,Mid,2,devops,,Remote,true,null,1715155006788,16623.0000,QBILON
12024,Peak Financal Services,14960.0000,Senior,2,fullstack,,Remote,true,null,1714373131859,22164.0000,Peak Financal Services
12044,Peak Financal Services,13298.0000,Mid,2,fullstack,en,Remote,true,null,1714373057377,21055.0000,Peak Financal Services
12064,Hammer MS Kft.,12190.0000,Mid,2,backend,,Remote,true,Python,1715161242643,14406.0000,Hammer MS Kft.
12084,Antavo Kft.,13298.0000,Mid,2,productManagement,,Remote,true,null,1714124333526,16623.0000,Antavo Kft.
12104,Crystal Nails,12190.0000,Mid,2,frontend,,Remote,true,PHP,1714122250129,15182.0000,Crystal Nails
12124,Technosource,23280.0000,Mid,2,sales,,Remote,true,null,1715155588474,34025.0000,Technosource
12126,ZaWin (Martin Engineering AG),10937.0000,Mid,2,customerService,,Remote,true,null,1714052452471,12190.0000,ZaWin (Martin Engineering AG)
12146,ZaWin (Martin Engineering AG),11082.0000,Mid,2,customerService,en,Remote,true,null,1714052432085,16623.0000,ZaWin (Martin Engineering AG)
12166,Yettel Hungary,11082.0000,Mid,2,sales,hu,Remote,true,null,1714036283861,22164.0000,Yettel Hungary
12186,Greenventions Kft,3324.0000,Mid,2,hr,"en, hu",Remote,true,null,1713939302700,5541.0000,Greenventions Kft
12188,"Secret Sauce Partners, Inc.",9973.0000,Expert,2,frontend,,Remote,true,JavaScript,1713533105191,19947.0000,"Secret Sauce Partners, Inc."
12208,"Secret Sauce Partners, Inc.",9973.0000,Senior,2,frontend,,Remote,true,JavaScript,1713532922165,19947.0000,"Secret Sauce Partners, Inc."
12228,TIS Hungary Kft,11082.0000,Mid,2,testing,,Remote,true,Selenium,1713878440340,13298.0000,TIS Hungary Kft
12248,IJob,15514.0000,Mid,2,erp,,Remote,true,null,1714655074978,24380.0000,IJob
12268,Promenade Medical Communication Group,8865.0000,Mid,2,fullstack,,Remote,true,Laravel,1714772351553,13298.0000,Promenade Medical Communication Group
12288,NewPush Europe Kft.,12810.0000,Mid,2,security,,Remote,true,Python,1714722002069,17509.0000,NewPush Europe Kft.
12308,ZaWin (Martin Engineering AG),19947.0000,Senior,2,devops,,Remote,true,.NET,1713027006833,24380.0000,ZaWin (Martin Engineering AG)
12328,ZaWin (Martin Engineering AG),19947.0000,Senior,2,backend,,Remote,true,.NET,1714403761897,24380.0000,ZaWin (Martin Engineering AG)
12348,AffiniServices Kft (Affinitext Inc),19947.0000,Senior,2,testing,,Remote,true,Test Automation,1714475655931,27705.0000,AffiniServices Kft (Affinitext Inc)
12368,AffiniServices Kft (Affinitext Inc),22164.0000,Senior,2,backend,,Remote,true,Python,1714474640490,33246.0000,AffiniServices Kft (Affinitext Inc)
12388,Affinitext Inc / AffiniServices Kft,6649.0000,Junior,2,businessAnalyst,,Remote,true,null,1714474370903,12190.0000,Affinitext Inc / AffiniServices Kft
32222,Business Bridge Group,12000.0000,Senior,2,finance,,Wroclaw,false,null,1715542801796,12000.0000,Business Bridge Group
32227,Mobizon Inc,11959.0000,Senior,2,backend,,Warszawa,false,PHP,1715540337406,15946.0000,Mobizon Inc
32280,Google,0.0000,Mid,2,backend,,Warszawa,false,Java,1715169200891,0.0000,Google
32299,Talent Partners,0.0000,Senior,2,finance,en,Gliwice,false,null,1715543102200,0.0000,Talent Partners
32300,Talent Partners,0.0000,Junior,2,robotics,en,Kraków,false,null,1715542802848,0.0000,Talent Partners
32372,Cpl Poland,13000.0000,Senior,2,support,,Warszawa,false,null,1714490441657,15000.0000,Cpl Poland
32373,ING BANK ŚLĄSKI SPÓŁKA AKCYJNA,9000.0000,Senior,2,testing,,Warszawa,false,Java,1715267062382,18000.0000,ING BANK ŚLĄSKI SPÓŁKA AKCYJNA
32374,ComScore (via CC),10000.0000,Mid,2,mobile,,Remote,true,iOS,1714488968329,20000.0000,ComScore (via CC)
32391,Mindbox S.A.,15000.0000,Senior,2,sales,,Warszawa,false,null,1715266358062,22000.0000,Mindbox S.A.
32392,Prime Engineering,13000.0000,Mid,2,sysAdministrator,,Katowice,false,null,1715093445919,16500.0000,Prime Engineering
32393,Edge One Solutions Sp. z o.o.,0.0000,Mid,2,businessAnalyst,,Wroclaw,false,null,1715352604198,0.0000,Edge One Solutions Sp. z o.o.
32395,Mindbox S.A.,27300.0000,Senior,2,backend,,Remote,true,Java,1715265788821,39900.0000,Mindbox S.A.
32412,Teleperformance Poland,6500.0000,Junior,2,sales,"pl, en",Warszawa,false,null,1715351746394,6500.0000,Teleperformance Poland
32414,VIVA INVEST,10000.0000,Mid,2,sales,pl,Warszawa,false,null,1713623706038,20000.0000,VIVA INVEST
32415,SquareOne,25000.0000,Senior,2,finance,,Other,false,null,1713191427537,33000.0000,SquareOne
32422,Agencja Pracy Koncepcja,7000.0000,Mid,2,automation,,Other,false,null,1715092122532,12000.0000,Agencja Pracy Koncepcja
32423,ComScore (via CC),25000.0000,Senior,2,fullstack,,Remote,true,React,1714487278712,25000.0000,ComScore (via CC)
32440,ComScore (via CC),10000.0000,Mid,2,data,,Remote,true,Python,1713968522773,16000.0000,ComScore (via CC)
32457,High Frequency Sp. z o. o.,0.0000,Mid,2,marketing,,Kraków,false,null,1715091714983,0.0000,High Frequency Sp. z o. o.
32458,Centreo sp. z o .o.,7800.0000,Mid,2,embedded,,Warszawa,false,C++,1715350811318,12000.0000,Centreo sp. z o .o.
32459,Volt.io,17000.0000,Senior,2,productManagement,,Warszawa,false,null,1715091519532,26000.0000,Volt.io
32462,Link Group,23520.0000,Senior,2,data,,Remote,true,Azure,1713968250715,28560.0000,Link Group
32479,ComScore (via CC),18000.0000,Mid,2,backend,,Remote,true,.NET,1714486386446,18000.0000,ComScore (via CC)
32496,7N,18480.0000,Senior,2,testing,,Remote,true,null,1713449540547,21840.0000,7N
32513,Link Group,18000.0000,Senior,2,mobile,,Warszawa,false,Android,1715263813700,30000.0000,Link Group
32519,AVSystem,27000.0000,Mid,2,projectManager,,Kraków,false,null,1715350147789,35000.0000,AVSystem
32637,TeamQuest,10000.0000,Mid,2,erp,"en, pl",Kraków,false,null,1715262183137,15000.0000,TeamQuest
32638,TeamQuest,15000.0000,Senior,2,sales,en,Łódź,false,null,1715262168365,20000.0000,TeamQuest
32639,TeamQuest,15000.0000,Senior,2,marketing,,Łódź,false,null,1715262154343,20000.0000,TeamQuest
32640,TeamQuest,8500.0000,Mid,2,support,"en, de",Warszawa,false,null,1715262141478,13000.0000,TeamQuest
32641,TeamQuest,10000.0000,Mid,2,electronics,en,Zielona Góra,false,null,1715262128789,19000.0000,TeamQuest
32642,Respect Energy S.A.,15000.0000,Mid,2,businessIntelligence,,Warszawa,false,null,1715089308224,20000.0000,Respect Energy S.A.
32643,TeamQuest,8500.0000,Mid,2,erp,en,Wroclaw,false,null,1715262101862,12000.0000,TeamQuest
32644,TeamQuest,15000.0000,Mid,2,erp,en,Wroclaw,false,null,1715262088686,20000.0000,TeamQuest
32645,TeamQuest,12000.0000,Mid,2,sysAdministrator,,Warszawa,false,null,1715262074041,18000.0000,TeamQuest
32646,TeamQuest,33000.0000,Senior,2,backend,,Remote,true,.NET,1715262060555,40000.0000,TeamQuest
32663,TeamQuest,23000.0000,Senior,2,backend,,Remote,true,.NET,1715262043457,28000.0000,TeamQuest
32680,TeamQuest,14000.0000,Mid,2,sysAdministrator,,Katowice,false,null,1715262026456,16000.0000,TeamQuest
32681,TeamQuest,18000.0000,Mid,2,fullstack,,Lublin,false,Java,1715262012149,22000.0000,TeamQuest
32682,Mengs,6000.0000,Mid,2,sales,pl,Warszawa,false,null,1715348404661,12000.0000,Mengs
32683,Mengs,6000.0000,Mid,2,sales,pl,Warszawa,false,null,1715348404315,12000.0000,Mengs
32684,TeamQuest,18000.0000,Mid,2,mobile,,Remote,true,React native,1715261989418,20000.0000,TeamQuest
32701,TeamQuest,24000.0000,Senior,2,backend,,Remote,true,.NET,1715261955530,28000.0000,TeamQuest
32718,Hyland,12000.0000,Mid,2,backend,,Remote,true,Java,1715089066327,17500.0000,Hyland
32735,Lingaro,21840.0000,Senior,2,frontend,,Remote,true,React,1714484196201,25200.0000,Lingaro
32752,Mengs,7000.0000,Mid,2,sales,pl,Warszawa,false,null,1715348102623,10000.0000,Mengs
32753,FIS Techlology Services (Poland) Sp. z o.o.,0.0000,Senior,2,architecture,,Wroclaw,false,Java,1713965641728,0.0000,FIS Techlology Services (Poland) Sp. z o.o.
32756,Volvo Group,19000.0000,Senior,2,backend,,Remote,true,Qlik,1715348041679,24000.0000,Volvo Group
32773,Snowflake,35000.0000,Senior,2,security,,Warszawa,false,,1715261403581,70000.0000,Snowflake
32774,Snowflake,30000.0000,Senior,2,testing,,Warszawa,false,null,1715261396187,60000.0000,Snowflake
32775,Ework Group,18480.0000,Mid,2,erp,,Kraków,false,null,1713446973871,29400.0000,Ework Group
32776,Juniorica Polska Sp. z o.o.,8000.0000,Mid,2,fullstack,,Remote,true,null,1713446933056,15000.0000,Juniorica Polska Sp. z o.o.
32793,OpenX,21168.0000,Mid,2,businessIntelligence,,Kraków,false,null,1713446760831,25200.0000,OpenX
32794,PrestaPros,4000.0000,Junior,2,marketing,,Kraków,false,null,1715088287832,6000.0000,PrestaPros
32795,OpenX,26350.0000,Expert,2,backend,,Kraków,false,Java,1715088248266,31000.0000,OpenX
32796,CARSMILE,6000.0000,Junior,2,customerService,pl,Warszawa,false,null,1713619202111,12000.0000,CARSMILE
32797,Wipro IT Services Poland,0.0000,Senior,2,backend,,Remote,true,Profisee,1715260794468,0.0000,Wipro IT Services Poland
32814,HARMAN Connected Services,28560.0000,Expert,2,artificialIntelligence,,Remote,true,Python,1713446392344,31920.0000,HARMAN Connected Services
32831,Simon - Kucher Core Business Services,24000.0000,Mid,2,sysAdministrator,,Remote,true,null,1715260672084,26000.0000,Simon - Kucher Core Business Services
32848,PKO Finat Sp. z o.o.,16800.0000,Mid,2,data,,Remote,true,Python,1715087852200,30240.0000,PKO Finat Sp. z o.o.
32865,PANSA - Polska Agencja Żeglugi Powietrznej,25000.0000,Expert,2,architecture,,Warszawa,false,null,1715260582841,35000.0000,PANSA - Polska Agencja Żeglugi Powietrznej
32866,CARSMILE,6000.0000,Junior,2,finance,pl,Warszawa,false,null,1713618902207,12000.0000,CARSMILE
32867,theITgarden,16000.0000,Senior,2,businessAnalyst,,Warszawa,false,null,1713964437138,19000.0000,theITgarden
32868,eCommerceo,6850.0000,Mid,2,marketing,,Poznan,false,null,1715346808076,11200.0000,eCommerceo
32869,CHEP Polska Sp. z o.o.,0.0000,Senior,2,finance,,Warszawa,false,null,1715519553317,0.0000,CHEP Polska Sp. z o.o.
32870,eConsulting,0.0000,Mid,2,fullstack,,Remote,true,.NET,1713445946048,0.0000,eConsulting
32887,Justpoint,18338.0000,Senior,2,frontend,,Remote,true,React,1713186744852,25912.0000,Justpoint
32904,RTB House,40000.0000,Senior,2,devops,,Remote,true,null,1713964246707,47000.0000,RTB House
32921,Digital Hub Warsaw at Bayer,14000.0000,Mid,2,fullstack,,Warszawa,false,Python,1714050645236,23000.0000,Digital Hub Warsaw at Bayer
33639,HARMAN Connected Services,21840.0000,Senior,2,artificialIntelligence,,Remote,true,Python,1713445544536,25200.0000,HARMAN Connected Services
33656,Unravel,18480.0000,Senior,2,other,,Remote,true,null,1715346325542,26040.0000,Unravel
33673,Teleperformance Poland,4653.0000,Junior,2,customerService,pl,Kraków,false,null,1715346251406,4653.0000,Teleperformance Poland
33674,OChK,11000.0000,Mid,2,sales,,Warszawa,false,null,1715259575773,15000.0000,OChK
33675,Unisystech Consulting Poland,26789.0000,Senior,2,frontend,,Remote,true,Angular,1715086641980,30138.0000,Unisystech Consulting Poland
33692,Spyrosoft,18480.0000,Senior,2,data,,Remote,true,Python,1715086544360,25200.0000,Spyrosoft
33709,Raiffeisen Tech,13000.0000,Mid,2,businessAnalyst,,Warszawa,false,null,1715086510240,20000.0000,Raiffeisen Tech
33710,Snowflake,30000.0000,Senior,2,artificialIntelligence,,Warszawa,false,null,1715259126475,60000.0000,Snowflake
33711,Britenet,0.0000,Expert,2,finance,"pl, en",Lublin,false,null,1713444708573,0.0000,Britenet
33712,Siemens Healthineers,16000.0000,Mid,2,data,,Remote,true,null,1715259102800,22000.0000,Siemens Healthineers
33729,7N,26880.0000,Senior,2,frontend,,Warszawa,false,React,1715086009626,31920.0000,7N
33730,GetInData | Part of Xebia,28560.0000,Senior,2,artificialIntelligence,,Remote,true,GCP,1714481123089,36960.0000,GetInData | Part of Xebia
33747,Link Group,25000.0000,Senior,2,data,,Remote,true,Java,1715085904265,30000.0000,Link Group
33764,Capital.com,6200.0000,Junior,2,officeAdministration,"en, pl",Warszawa,false,null,1713444223793,6200.0000,Capital.com
33765,Spyrosoft,19000.0000,Expert,2,backend,,Remote,true,.NET,1715344997109,28000.0000,Spyrosoft
64374,C++ Software Engineer,0.0000,Mid,4,null,pl,Other,false,,f15b0000-56be-0050-7555-08dc73487940,0.0000,FTD.AERO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
64377,Front-end Developer,0.0000,Mid,4,frontend,pl,Warszawa,false,,f15b0000-56be-0050-e06d-08dc7e5a678f,0.0000,ALTEN Polska
64378,Java Developer with French/German,0.0000,Mid,4,null,pl,Bialystok,false,,6d2a0000-5dac-0015-4605-08dbe43318cf,0.0000,Sollers Consulting
64379,Trener Programowania dla dzieci i młodzieży,6720.0000,Junior,4,null,pl,Bialystok,false,,f15b0000-56be-0050-0fd7-08dc2d678c72,10080.0000,Giganci Programowania sp. z o.o.
64380,Senior Fullstack Engineer,0.0000,Senior,4,fullstack,pl,Warszawa,false,,342a0000-56be-0050-a522-08dc63770998,0.0000,Plenti S.A.
64381,Team Leader (Software Team),15000.0000,Senior,4,null,pl,Gdansk,false,,342a0000-56be-0050-8b5f-08dc64f7853b,25000.0000,Lufthansa Systems
64383,Software Engineer with Linux,0.0000,Mid,4,ux,pl,Warszawa,false,,342a0000-56be-0050-de1f-08dc70c3d9f9,0.0000,Samsung R&D Institute Poland
64384,Techniczny Analityk Biznesowy,0.0000,Junior,4,null,pl,Wroclaw,false,,f15b0000-56be-0050-ee22-08dc70cc5e68,0.0000,Acturis Poland Sp. z o.o.
64385,Microsoft Dynamics 365 Developer,0.0000,Mid,4,null,pl,Kraków,false,,342a0000-56be-0050-13c8-08dc70d0e020,0.0000,NTIATIVE sp. z o.o.
64387,Senior Software Engineer (Comms Platform),22050.0000,Senior,4,null,pl,Warszawa,false,,f15b0000-56be-0050-7074-08dc78c0b4ab,27550.0000,Affirm
64389,Full Stack Developer,0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-7674-08dc7a626c1a,0.0000,Samsung R&D Institute Poland
64390,Unity Developer,18480.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-8ed9-08dc7bfa6d16,22176.0000,WINGED IT SP Z O O
64391,Expert Java Developer Big Data Team,0.0000,Expert,4,data,pl,Gdansk,false,,f15b0000-56be-0050-42e5-08dc68fa6e69,0.0000,Commerzbank AG
64392,Senior Unity Developer,26880.0000,Senior,4,null,pl,Warszawa,false,,342a0000-56be-0050-dbc8-08dc7bf90a18,30912.0000,WINGED IT SP Z O O
64394,Oracle Cloud Integration Developer,0.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-b377-08dc735970be,0.0000,Michael Page
64395,Programista Hurtowni Danych DWH,0.0000,Mid,4,null,pl,Wroclaw,false,,342a0000-56be-0050-e4b4-08dc78c98b39,0.0000,UPVANTA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
64396,Flutter Developer (Android),0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-bd40-08dc767ea203,0.0000,EWAY S.A.
64397,Junior Software Engineer in Mobile Domain,0.0000,Junior,4,mobile,pl,Warszawa,false,,f15b0000-56be-0050-39a1-08dc6f46266b,0.0000,Samsung R&D Institute Poland
64399,Head of Software Development,20000.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-45b1-08dc6e9c6d97,25000.0000,Decathlon sp. z o.o.
64400,Senior Cloud Backend Engineer with AWS and Go,0.0000,Senior,4,backend,pl,Warszawa,false,,342a0000-56be-0050-90b7-08dc799cf477,0.0000,Samsung R&D Institute Poland
64401,Adobe Workfront Developer (Adobe Experience Cloud),31920.0000,Mid,4,frontend,pl,Gdansk,false,,f15b0000-56be-0050-fd55-08dc6f662da9,38640.0000,7N Sp. z o.o.
64402,Adobe Customer Data Platform Specialist (Adobe Experience Cloud),28560.0000,Mid,4,data,pl,Gdansk,false,,342a0000-56be-0050-6f1c-08dc6f680148,35280.0000,7N Sp. z o.o.
64403,Fullstack Developer (Starszy Specjalista/ Starsza Specjalistka),15000.0000,Senior,4,fullstack,pl,Warszawa,false,,342a0000-56be-0050-9892-08dc62d3e699,19250.0000,eRecruiter
64405,Front End React Developer,10000.0000,Mid,4,frontend,pl,Poznan,false,,342a0000-56be-0050-5209-08dc7bed9ab0,15000.0000,VML Enterprise Solutions
64406,Adobe Workfront Administrator (Adobe Experience Cloud),28560.0000,Mid,4,frontend,pl,Gdansk,false,,342a0000-56be-0050-8a12-08dc6f676f3f,31920.0000,7N Sp. z o.o.
64407,Python Developer,14000.0000,Mid,4,null,pl,Kraków,false,,f15b0000-56be-0050-21fc-08dc7e4127c2,18000.0000,CYBER_FOLKS SPÓŁKA AKCYJNA
64408,Inżynier Testów,0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-ec8e-08dc75afa018,0.0000,Fiserv Polska S.A.
64409,Senior PL/SQL Developer ​,0.0000,Senior,4,null,pl,Other,false,,342a0000-56be-0050-fb0e-08dc6ff3e0e5,0.0000,Raben Management Services
